OrderID,OrderDate,SupplierID,ProductID,QuantityOrdered,DeliveryStatus,Carrier,ExpectedDeliveryDate,ActualDeliveryDate,DaysDelayed,ShippingCost,SupplierName,Location,Rating,ContractType,ProductName,Category,ShelfLifeDays,StorageTemp,UnitCost,OrderValue,IsSeverelyDelayed
ORD-SC-01823,2025-06-27,SUP-016,PRD-0016,2861.0,Delivered,Swift Cargo,2025-06-30,2025-07-01,1.0,1746.34,Supplier_16,Ibadan,A,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,1195325.8,False
ORD-SC-01824,2024-09-24,SUP-001,PRD-0027,2982.0,Delivered,Local Transport,2024-10-09,2024-10-11,2.0,1978.18,Supplier_1,Port Harcourt,B,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1069881.96,False
ORD-SC-01825,2024-05-05,SUP-004,PRD-0028,2214.0,In Transit,Local Transport,2024-05-08,2024-05-11,3.0,1558.52,Supplier_4,Abuja,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1099649.52,False
ORD-SC-01826,2025-05-19,SUP-009,PRD-0010,2398.0,Delayed,Swift Cargo,2025-05-23,2025-06-01,9.0,1448.1,Supplier_9,Lagos,A,Short-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,190545.08,True
ORD-SC-01827,2024-06-01,SUP-009,PRD-0006,2773.0,Delivered,Green Logistics,2024-06-04,2024-06-06,2.0,1488.04,Supplier_9,Lagos,A,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,348150.14999999997,False
ORD-SC-01828,2024-08-02,SUP-013,PRD-0011,1918.0,Delivered,DHL Logistics,2024-08-03,2024-08-05,2.0,1108.19,Supplier_13,Lagos,B,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,100522.37999999999,False
ORD-SC-01829,2024-08-09,SUP-024,PRD-0024,276.0,Delivered,Cold Chain Express,2024-08-12,2024-08-13,1.0,475.0,Supplier_24,Ibadan,A,Trial,Buttermilk,Liquid Milk,160,Room Temp,221.68,61183.68,False
ORD-SC-01830,2024-07-01,SUP-023,PRD-0028,3722.0,Delivered,Local Transport,2024-07-02,2024-07-04,2.0,1912.26,Supplier_23,Port Harcourt,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1848642.96,False
ORD-SC-01831,2024-07-30,SUP-018,PRD-0026,907.0,Delivered,Cold Chain Express,2024-08-01,2024-08-01,0.0,753.21,Supplier_18,Lagos,C,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,376377.79000000004,False
ORD-SC-01832,2024-10-23,SUP-005,PRD-0010,4835.0,In Transit,Green Logistics,2024-10-24,2024-10-28,4.0,2612.99,Supplier_5,Kano,B,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,384189.1,False
ORD-SC-01833,2025-03-06,SUP-006,PRD-0010,1270.0,Delayed,Cold Chain Express,2025-03-09,2025-03-21,12.0,691.81,Supplier_6,Calabar,A,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,100914.2,True
ORD-SC-01834,2024-10-24,SUP-013,PRD-0013,2443.0,Delivered,FedEx Supply,2024-10-27,2024-10-27,0.0,1599.42,Supplier_13,Lagos,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,1123999.8699999999,False
ORD-SC-01835,2024-04-28,SUP-005,PRD-0024,3226.0,Delivered,Green Logistics,2024-04-29,2024-04-30,1.0,1981.5,Supplier_5,Kano,B,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,715139.68,False
ORD-SC-01836,2024-04-26,SUP-009,PRD-0015,4407.0,Delivered,Local Transport,2024-04-27,2024-04-29,2.0,2660.61,Supplier_9,Lagos,A,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,274996.8,False
ORD-SC-01837,2025-02-20,SUP-011,PRD-0025,3342.0,Delayed,Green Logistics,2025-02-24,2025-03-08,12.0,1923.74,Supplier_11,Calabar,C,Long-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,1381315.44,True
ORD-SC-01838,2024-12-27,SUP-011,PRD-0022,2708.0,Delivered,DHL Logistics,2025-01-01,2025-01-02,1.0,1650.3,Supplier_11,Calabar,C,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,643312.48,False
ORD-SC-01839,2024-01-02,SUP-011,PRD-0012,1301.0,Cancelled,Cold Chain Express,2024-01-03,,0.0,766.39,Supplier_11,Calabar,C,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,584318.13,False
ORD-SC-01840,2024-10-04,SUP-014,PRD-0013,1676.0,Delayed,Cold Chain Express,2024-10-06,2024-10-13,7.0,1290.34,Supplier_14,Calabar,A,Short-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,771110.84,True
ORD-SC-01841,2025-05-03,SUP-010,PRD-0010,890.0,In Transit,FedEx Supply,2025-05-10,2025-05-10,0.0,644.59,Supplier_10,Abuja,A,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,70719.4,False
ORD-SC-01842,2024-06-16,SUP-006,PRD-0002,3546.0,Delivered,DHL Logistics,2024-06-21,2024-06-22,1.0,,Supplier_6,Calabar,A,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,1003269.78,False
ORD-SC-01843,2024-12-24,SUP-010,PRD-0012,545.0,Delivered,Cold Chain Express,2024-12-25,2024-12-24,-1.0,770.87,Supplier_10,Abuja,A,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,244775.85,False
ORD-SC-01844,2024-12-14,SUP-010,PRD-0021,1513.0,Delivered,FedEx Supply,2024-12-24,2024-12-24,0.0,1099.53,Supplier_10,Abuja,A,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,422490.12,False
ORD-SC-01845,2025-04-22,SUP-017,PRD-0030,3821.0,Delivered,Swift Cargo,2025-04-23,2025-04-23,0.0,2308.0,Supplier_17,Lagos,A,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,518051.18000000005,False
ORD-SC-01846,2024-09-28,SUP-012,PRD-0022,1469.0,Delivered,Cold Chain Express,2024-09-30,2024-10-01,1.0,1112.39,Supplier_12,Lagos,B,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,348975.64,False
ORD-SC-01847,2024-02-26,SUP-020,PRD-0021,3517.0,Delivered,FedEx Supply,2024-02-29,2024-02-28,-1.0,2131.7,Supplier_20,Abuja,B,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,982087.0800000001,False
ORD-SC-01848,2024-02-08,SUP-025,PRD-0011,4964.0,Delivered,FedEx Supply,2024-02-15,2024-02-16,1.0,2681.13,Supplier_25,Kaduna,B,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,260163.24,False
ORD-SC-01849,2025-05-05,SUP-014,PRD-0014,4544.0,Delivered,Swift Cargo,2025-05-08,2025-05-09,1.0,2393.68,Supplier_14,Calabar,A,Short-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,634933.12,False
ORD-SC-01850,2024-04-19,SUP-021,PRD-0001,3507.0,Delivered,FedEx Supply,2024-04-24,2024-04-24,0.0,1814.5,Supplier_21,Kaduna,B,Short-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1304042.88,False
ORD-SC-01851,2024-05-03,SUP-005,PRD-0007,3013.0,In Transit,DHL Logistics,2024-05-04,2024-05-05,1.0,1850.31,Supplier_5,Kano,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1489536.81,False
ORD-SC-01852,2024-01-31,SUP-022,PRD-0028,2812.0,Delivered,FedEx Supply,2024-02-05,2024-02-05,0.0,1785.92,Supplier_22,Kano,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1396664.16,False
ORD-SC-01853,2024-04-18,SUP-019,PRD-0012,3048.0,Delayed,DHL Logistics,2024-04-21,2024-04-30,9.0,1666.48,Supplier_19,Ibadan,B,Short-term,Yogurt Natural,By-Products,347,4-8°C,449.13,1368948.24,True
ORD-SC-01854,2024-02-02,SUP-007,PRD-0018,2714.0,Delivered,Cold Chain Express,2024-02-04,2024-02-04,0.0,1603.55,Supplier_7,Benin City,B,Short-term,Casein,Chocolate,213,Room Temp,75.24,204201.36,False
ORD-SC-01855,2024-04-24,SUP-022,PRD-0009,307.0,Delivered,Cold Chain Express,2024-04-29,2024-04-28,-1.0,526.23,Supplier_22,Kano,B,Long-term,Butter Unsalted,Cheese,95,2-4°C,421.79,129489.53000000001,False
ORD-SC-01856,2024-05-19,SUP-010,PRD-0022,2574.0,Delivered,Local Transport,2024-05-22,2024-05-22,0.0,1737.14,Supplier_10,Abuja,A,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,611479.4400000001,False
ORD-SC-01857,2024-03-22,SUP-011,PRD-0009,2446.0,Delivered,FedEx Supply,2024-03-31,2024-03-30,-1.0,1451.43,Supplier_11,Calabar,C,Long-term,Butter Unsalted,Cheese,95,2-4°C,421.79,1031698.3400000001,False
ORD-SC-01858,2024-02-04,SUP-014,PRD-0018,542.0,Delayed,Cold Chain Express,2024-02-08,2024-02-13,5.0,616.75,Supplier_14,Calabar,A,Short-term,Casein,Chocolate,213,Room Temp,75.24,40780.079999999994,False
ORD-SC-01859,2024-05-16,SUP-001,PRD-0014,2239.0,In Transit,Cold Chain Express,2024-05-18,2024-05-19,1.0,1465.7,Supplier_1,Port Harcourt,B,Short-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,312855.47,False
ORD-SC-01860,2024-11-26,SUP-013,PRD-0028,1245.0,Delivered,Swift Cargo,2024-12-01,2024-12-02,1.0,1024.16,Supplier_13,Lagos,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,618366.6,False
ORD-SC-01861,2024-07-15,SUP-002,PRD-0023,877.0,Delayed,Green Logistics,2024-07-20,2024-08-02,13.0,908.44,Supplier_2,Port Harcourt,B,Trial,Kefir,Powdered Milk,83,Frozen,165.13,144819.01,True
ORD-SC-01862,2025-01-26,SUP-023,PRD-0024,2390.0,Delivered,DHL Logistics,2025-02-03,2025-02-03,0.0,1506.41,Supplier_23,Port Harcourt,B,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,529815.2000000001,False
ORD-SC-01863,2024-08-12,SUP-014,PRD-0021,4152.0,Delivered,DHL Logistics,2024-08-15,2024-08-17,2.0,2421.51,Supplier_14,Calabar,A,Short-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,1159404.48,False
ORD-SC-01864,2025-05-03,SUP-018,PRD-0027,1449.0,Delivered,Local Transport,2025-05-08,2025-05-10,2.0,871.7,Supplier_18,Lagos,C,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,519872.22,False
ORD-SC-01865,2025-04-01,SUP-020,PRD-0026,4224.0,Delivered,FedEx Supply,2025-04-02,2025-04-01,-1.0,2597.9,Supplier_20,Abuja,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1752833.28,False
ORD-SC-01866,2024-10-24,SUP-023,PRD-0005,382.0,Delayed,Green Logistics,2024-10-28,2024-11-09,12.0,349.72,Supplier_23,Port Harcourt,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,169187.8,True
ORD-SC-01867,2025-02-23,SUP-019,PRD-0030,2431.0,Cancelled,Local Transport,2025-02-25,,0.0,1601.69,Supplier_19,Ibadan,B,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,329594.98000000004,False
ORD-SC-01868,2024-06-02,SUP-021,PRD-0014,1861.0,Delivered,Swift Cargo,2024-06-03,2024-06-05,2.0,1363.52,Supplier_21,Kaduna,B,Short-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,260037.52999999997,False
ORD-SC-01869,2024-06-19,SUP-014,PRD-0010,3101.0,Delivered,DHL Logistics,2024-06-23,2024-06-22,-1.0,1659.09,Supplier_14,Calabar,A,Short-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,246405.46,False
ORD-SC-01870,2025-01-09,SUP-007,PRD-0021,3197.0,Delivered,DHL Logistics,2025-01-11,2025-01-12,1.0,1691.75,Supplier_7,Benin City,B,Short-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,892730.28,False
ORD-SC-01871,2024-07-09,SUP-020,PRD-0011,173.0,Delivered,Cold Chain Express,2024-07-12,2024-07-12,0.0,471.1,Supplier_20,Abuja,B,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,9066.93,False
ORD-SC-01872,2025-05-19,SUP-005,PRD-0014,4771.0,Delivered,Cold Chain Express,2025-05-21,2025-05-23,2.0,2608.36,Supplier_5,Kano,B,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,666651.83,False
ORD-SC-01873,2025-01-19,SUP-025,PRD-0005,2458.0,Delivered,DHL Logistics,2025-01-27,2025-01-29,2.0,1596.54,Supplier_25,Kaduna,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1088648.2,False
ORD-SC-01874,2024-11-29,SUP-013,PRD-0026,3176.0,In Transit,FedEx Supply,2024-12-01,2024-12-05,4.0,1818.93,Supplier_13,Lagos,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1317944.72,False
ORD-SC-01875,2024-12-03,SUP-003,PRD-0010,3896.0,Delivered,Swift Cargo,2024-12-06,2024-12-07,1.0,2061.97,Supplier_3,Benin City,A,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,309576.16,False
ORD-SC-01876,2025-03-13,SUP-022,PRD-0024,2590.0,In Transit,Local Transport,2025-03-15,2025-03-19,4.0,1767.4,Supplier_22,Kano,B,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,574151.2000000001,False
ORD-SC-01877,2025-03-20,SUP-001,PRD-0006,1677.0,Delivered,Swift Cargo,2025-03-23,2025-03-22,-1.0,1244.85,Supplier_1,Port Harcourt,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,210547.35,False
ORD-SC-01878,2025-04-29,SUP-017,PRD-0015,2090.0,Cancelled,Local Transport,2025-05-04,,0.0,1269.63,Supplier_17,Lagos,A,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,130416.0,False
ORD-SC-01879,2024-04-19,SUP-010,PRD-0018,2570.0,Delivered,Swift Cargo,2024-04-26,2024-04-26,0.0,1713.73,Supplier_10,Abuja,A,Long-term,Casein,Chocolate,213,Room Temp,75.24,193366.8,False
ORD-SC-01880,2024-10-31,SUP-015,PRD-0002,3089.0,Delayed,Local Transport,2024-11-01,2024-11-09,8.0,1831.09,Supplier_15,Kano,A,Trial,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,873970.77,True
ORD-SC-01881,2024-07-01,SUP-016,PRD-0010,2444.0,In Transit,Local Transport,2024-07-03,2024-07-05,2.0,1345.83,Supplier_16,Ibadan,A,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,194200.24,False
ORD-SC-01882,2024-11-14,SUP-008,PRD-0005,2724.0,Delivered,DHL Logistics,2024-11-21,2024-11-22,1.0,1821.36,Supplier_8,Abuja,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1206459.5999999999,False
ORD-SC-01883,2025-03-28,SUP-007,PRD-0004,882.0,Delivered,FedEx Supply,2025-03-31,2025-04-01,1.0,870.81,Supplier_7,Benin City,B,Short-term,UHT Milk,Powdered Milk,261,Frozen,334.75,295249.5,False
ORD-SC-01884,2024-02-04,SUP-025,PRD-0025,3135.0,Delivered,FedEx Supply,2024-02-07,2024-02-09,2.0,1720.04,Supplier_25,Kaduna,B,Long-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,1295758.2,False
ORD-SC-01885,2024-07-19,SUP-005,PRD-0017,863.0,Delivered,FedEx Supply,2024-07-21,2024-07-20,-1.0,807.68,Supplier_5,Kano,B,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,137061.66,False
ORD-SC-01886,2025-01-29,SUP-005,PRD-0004,2704.0,Delivered,FedEx Supply,2025-01-31,2025-02-02,2.0,1623.04,Supplier_5,Kano,B,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,905164.0,False
ORD-SC-01887,2024-04-10,SUP-005,PRD-0024,2554.0,Delivered,Cold Chain Express,2024-04-12,2024-04-14,2.0,1367.8,Supplier_5,Kano,B,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,566170.72,False
ORD-SC-01888,2024-07-10,SUP-009,PRD-0001,658.0,Delayed,Swift Cargo,2024-07-13,2024-07-25,12.0,673.67,Supplier_9,Lagos,A,Short-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,244670.71999999997,True
ORD-SC-01889,2025-01-08,SUP-005,PRD-0008,2747.0,Delivered,Local Transport,2025-01-12,2025-01-11,-1.0,1563.38,Supplier_5,Kano,B,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,569288.28,False
ORD-SC-01890,2024-03-18,SUP-004,PRD-0027,4127.0,Delivered,Local Transport,2024-03-24,2024-03-26,2.0,2447.68,Supplier_4,Abuja,B,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1480685.0599999998,False
ORD-SC-01891,2024-06-21,SUP-009,PRD-0014,4674.0,Delivered,Cold Chain Express,2024-06-22,2024-06-21,-1.0,2654.27,Supplier_9,Lagos,A,Short-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,653098.0199999999,False
ORD-SC-01892,2024-11-17,SUP-008,PRD-0023,3024.0,Delivered,Cold Chain Express,2024-11-18,2024-11-19,1.0,1612.01,Supplier_8,Abuja,B,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,499353.12,False
ORD-SC-01893,2025-06-07,SUP-009,PRD-0017,522.0,Delivered,Cold Chain Express,2025-06-15,2025-06-14,-1.0,672.89,Supplier_9,Lagos,A,Short-term,Whey Powder,Chocolate,15,Room Temp,158.82,82904.04,False
ORD-SC-01894,2025-05-28,SUP-011,PRD-0002,923.0,Delivered,Cold Chain Express,2025-05-29,2025-05-31,2.0,806.03,Supplier_11,Calabar,C,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,261144.39,False
ORD-SC-01895,2024-10-22,SUP-025,PRD-0026,2060.0,Delayed,Cold Chain Express,2024-10-27,2024-10-30,3.0,1219.21,Supplier_25,Kaduna,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,854838.2000000001,False
ORD-SC-01896,2024-01-05,SUP-002,PRD-0024,1968.0,In Transit,Green Logistics,2024-01-06,2024-01-09,3.0,1171.31,Supplier_2,Port Harcourt,B,Trial,Buttermilk,Liquid Milk,160,Room Temp,221.68,436266.24,False
ORD-SC-01897,2025-03-06,SUP-022,PRD-0020,2695.0,Delivered,Swift Cargo,2025-03-11,2025-03-11,0.0,1769.18,Supplier_22,Kano,B,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,709431.8,False
ORD-SC-01898,2025-06-07,SUP-025,PRD-0007,2880.0,In Transit,FedEx Supply,2025-06-08,2025-06-12,4.0,1889.8,Supplier_25,Kaduna,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1423785.6,False
ORD-SC-01899,2025-05-22,SUP-023,PRD-0012,4630.0,Delivered,Swift Cargo,2025-05-27,2025-05-28,1.0,2395.17,Supplier_23,Port Harcourt,B,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,2079471.9,False
ORD-SC-01900,2025-02-03,SUP-001,PRD-0001,4609.0,Delivered,Local Transport,2025-02-04,2025-02-05,1.0,2687.06,Supplier_1,Port Harcourt,B,Short-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1713810.5599999998,False
ORD-SC-01901,2024-01-20,SUP-010,PRD-0022,3605.0,Delivered,Swift Cargo,2024-01-28,2024-01-27,-1.0,2289.81,Supplier_10,Abuja,A,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,856403.8,False
ORD-SC-01902,2024-12-06,SUP-015,PRD-0016,647.0,Delivered,FedEx Supply,2024-12-09,2024-12-10,1.0,709.18,Supplier_15,Kano,A,Trial,Cheese Cream,By-Products,84,Room Temp,417.8,270316.60000000003,False
ORD-SC-01903,2024-03-10,SUP-003,PRD-0018,1412.0,Delivered,DHL Logistics,2024-03-12,2024-03-13,1.0,975.46,Supplier_3,Benin City,A,Long-term,Casein,Chocolate,213,Room Temp,75.24,106238.87999999999,False
ORD-SC-01904,2025-01-27,SUP-013,PRD-0006,1354.0,Delivered,Local Transport,2025-01-31,2025-02-01,1.0,736.74,Supplier_13,Lagos,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,169994.69999999998,False
ORD-SC-01905,2025-05-20,SUP-024,PRD-0021,4351.0,Delivered,Cold Chain Express,2025-05-23,2025-05-23,0.0,2250.36,Supplier_24,Ibadan,A,Trial,Flavored Milk,Powdered Milk,205,Frozen,279.24,1214973.24,False
ORD-SC-01906,2025-05-22,SUP-014,PRD-0008,1921.0,Delivered,Cold Chain Express,2025-06-01,2025-06-01,0.0,1185.85,Supplier_14,Calabar,A,Short-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,398108.04000000004,False
ORD-SC-01907,2025-01-12,SUP-008,PRD-0018,796.0,Delivered,Swift Cargo,2025-01-14,2025-01-13,-1.0,795.22,Supplier_8,Abuja,B,Long-term,Casein,Chocolate,213,Room Temp,75.24,59891.03999999999,False
ORD-SC-01908,2024-08-28,SUP-019,PRD-0006,3520.0,In Transit,DHL Logistics,2024-08-30,2024-09-01,2.0,1890.33,Supplier_19,Ibadan,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,441936.0,False
ORD-SC-01909,2024-01-15,SUP-020,PRD-0003,407.0,Delivered,Cold Chain Express,2024-01-17,2024-01-18,1.0,301.5,Supplier_20,Abuja,B,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,84826.93999999999,False
ORD-SC-01910,2024-01-19,SUP-001,PRD-0025,1602.0,Delivered,Swift Cargo,2024-01-23,2024-01-24,1.0,927.08,Supplier_1,Port Harcourt,B,Short-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,662138.64,False
ORD-SC-01911,2025-06-18,SUP-005,PRD-0022,3891.0,Delivered,DHL Logistics,2025-06-21,2025-06-21,0.0,2040.51,Supplier_5,Kano,B,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,924345.96,False
ORD-SC-01912,2024-03-28,SUP-004,PRD-0016,2679.0,Delivered,DHL Logistics,2024-03-30,2024-03-30,0.0,1819.33,Supplier_4,Abuja,B,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,1119286.2,False
ORD-SC-01913,2024-10-06,SUP-014,PRD-0015,778.0,In Transit,DHL Logistics,2024-10-08,2024-10-12,4.0,499.55,Supplier_14,Calabar,A,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,48547.2,False
ORD-SC-01914,2024-01-27,SUP-004,PRD-0020,3507.0,Delivered,Local Transport,2024-02-03,2024-02-04,1.0,1853.37,Supplier_4,Abuja,B,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,923182.68,False
ORD-SC-01915,2025-06-18,SUP-005,PRD-0014,2265.0,Delivered,Green Logistics,2025-06-22,2025-06-22,0.0,1550.91,Supplier_5,Kano,B,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,316488.44999999995,False
ORD-SC-01916,2024-11-27,SUP-014,PRD-0014,1446.0,Delivered,Green Logistics,2024-12-03,2024-12-02,-1.0,1042.86,Supplier_14,Calabar,A,Short-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,202049.58,False
ORD-SC-01917,2025-01-29,SUP-016,PRD-0010,893.0,Delivered,Local Transport,2025-02-02,2025-02-03,1.0,686.74,Supplier_16,Ibadan,A,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,70957.78,False
ORD-SC-01918,2024-11-23,SUP-023,PRD-0003,210.0,Delivered,Green Logistics,2024-11-28,2024-11-29,1.0,282.88,Supplier_23,Port Harcourt,B,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,43768.2,False
ORD-SC-01919,2024-01-24,SUP-002,PRD-0007,3504.0,Delivered,Local Transport,2024-01-25,2024-01-24,-1.0,1875.56,Supplier_2,Port Harcourt,B,Trial,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1732272.48,False
ORD-SC-01920,2024-03-15,SUP-004,PRD-0010,3241.0,In Transit,Local Transport,2024-03-21,2024-03-22,1.0,1983.76,Supplier_4,Abuja,B,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,257529.86,False
ORD-SC-01921,2024-10-15,SUP-004,PRD-0028,1982.0,Delivered,FedEx Supply,2024-10-18,2024-10-20,2.0,1355.22,Supplier_4,Abuja,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,984419.76,False
ORD-SC-01922,2024-08-29,SUP-005,PRD-0029,4209.0,Delivered,Swift Cargo,2024-08-31,2024-09-02,2.0,2172.13,Supplier_5,Kano,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,977876.9700000001,False
ORD-SC-01923,2024-05-20,SUP-017,PRD-0029,2735.0,Delivered,DHL Logistics,2024-05-23,2024-05-23,0.0,1597.96,Supplier_17,Lagos,A,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,635422.55,False
ORD-SC-01924,2025-06-23,SUP-019,PRD-0002,1276.0,Cancelled,FedEx Supply,2025-06-30,,0.0,716.2,Supplier_19,Ibadan,B,Short-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,361018.68,False
ORD-SC-01925,2024-05-27,SUP-014,PRD-0015,4060.0,Delivered,FedEx Supply,2024-06-03,2024-06-04,1.0,2496.73,Supplier_14,Calabar,A,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,253344.0,False
ORD-SC-01926,2025-05-20,SUP-011,PRD-0015,1337.0,Delivered,Swift Cargo,2025-05-21,2025-05-23,2.0,867.79,Supplier_11,Calabar,C,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,83428.8,False
ORD-SC-01927,2025-02-15,SUP-021,PRD-0019,1709.0,Delivered,DHL Logistics,2025-02-19,2025-02-20,1.0,1298.4,Supplier_21,Kaduna,B,Short-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,137403.6,False
ORD-SC-01928,2024-04-27,SUP-016,PRD-0002,1657.0,Delivered,DHL Logistics,2024-04-29,2024-04-30,1.0,1297.35,Supplier_16,Ibadan,A,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,468815.01,False
ORD-SC-01929,2025-05-01,SUP-009,PRD-0028,3179.0,Delivered,Swift Cargo,2025-05-05,2025-05-06,1.0,1965.42,Supplier_9,Lagos,A,Short-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1578945.72,False
ORD-SC-01930,2024-08-09,SUP-002,PRD-0020,3437.0,Delayed,FedEx Supply,2024-08-10,2024-08-21,11.0,1995.67,Supplier_2,Port Harcourt,B,Trial,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,904755.88,True
ORD-SC-01931,2024-01-30,SUP-023,PRD-0020,2442.0,Delivered,Local Transport,2024-02-01,2024-02-02,1.0,1653.94,Supplier_23,Port Harcourt,B,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,642832.0800000001,False
ORD-SC-01932,2024-07-30,SUP-004,PRD-0013,2369.0,Cancelled,DHL Logistics,2024-08-01,,0.0,1386.81,Supplier_4,Abuja,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,1089953.21,False
